statusId | label
100|press
statusId|sensorName|value|timestamp
100|LPS22H Barometer Sensor|[1014.5447]|1589446142295
100|LPS22H Barometer Sensor|[1014.5503]|1589446142395
100|LPS22H Barometer Sensor|[1014.53345]|1589446142496
100|LPS22H Barometer Sensor|[1014.52856]|1589446142595
100|LPS22H Barometer Sensor|[1014.53]|1589446142695
100|LPS22H Barometer Sensor|[1014.50415]|1589446142795
100|LPS22H Barometer Sensor|[1014.51465]|1589446142896
100|LPS22H Barometer Sensor|[1014.5054]|1589446142996
100|LPS22H Barometer Sensor|[1014.4968]|1589446143096
100|LPS22H Barometer Sensor|[1014.4783]|1589446143195
100|LPS22H Barometer Sensor|[1014.4758]|1589446143296
100|LPS22H Barometer Sensor|[1014.4758]|1589446143396
100|LPS22H Barometer Sensor|[1014.47]|1589446143497
100|LPS22H Barometer Sensor|[1014.45605]|1589446143596
100|LPS22H Barometer Sensor|[1014.45605]|1589446143696
100|LPS22H Barometer Sensor|[1014.4507]|1589446143797
100|LPS22H Barometer Sensor|[1014.4746]|1589446143897
100|LPS22H Barometer Sensor|[1014.4746]|1589446143997
100|LPS22H Barometer Sensor|[1014.43823]|1589446144097
100|LPS22H Barometer Sensor|[1014.43994]|1589446144197
100|LPS22H Barometer Sensor|[1014.43994]|1589446144297
100|LPS22H Barometer Sensor|[1014.42554]|1589446144397
100|LPS22H Barometer Sensor|[1014.42554]|1589446144497
100|LPS22H Barometer Sensor|[1014.4402]|1589446144597
100|LPS22H Barometer Sensor|[1014.4458]|1589446144697
100|LPS22H Barometer Sensor|[1014.4458]|1589446144797
100|LPS22H Barometer Sensor|[1014.4475]|1589446144897
100|LPS22H Barometer Sensor|[1014.44727]|1589446144997
100|LPS22H Barometer Sensor|[1014.4365]|1589446145098
100|LPS22H Barometer Sensor|[1014.4204]|1589446145198
100|LPS22H Barometer Sensor|[1014.42773]|1589446145298
100|LPS22H Barometer Sensor|[1014.4187]|1589446145398
100|LPS22H Barometer Sensor|[1014.40894]|1589446145498
100|LPS22H Barometer Sensor|[1014.4131]|1589446145598
100|LPS22H Barometer Sensor|[1014.4263]|1589446145698
100|LPS22H Barometer Sensor|[1014.44165]|1589446145798
100|LPS22H Barometer Sensor|[1014.4497]|1589446145899
100|LPS22H Barometer Sensor|[1014.4468]|1589446145998
100|LPS22H Barometer Sensor|[1014.4734]|1589446146098
100|LPS22H Barometer Sensor|[1014.46826]|1589446146199
100|LPS22H Barometer Sensor|[1014.4492]|1589446146299
100|LPS22H Barometer Sensor|[1014.43506]|1589446146399
100|LPS22H Barometer Sensor|[1014.43066]|1589446146498
100|LPS22H Barometer Sensor|[1014.4397]|1589446146599
100|LPS22H Barometer Sensor|[1014.4397]|1589446146699
100|LPS22H Barometer Sensor|[1014.46045]|1589446146799
100|LPS22H Barometer Sensor|[1014.45557]|1589446146899
100|LPS22H Barometer Sensor|[1014.45557]|1589446146999
100|LPS22H Barometer Sensor|[1014.45825]|1589446147099
100|LPS22H Barometer Sensor|[1014.437]|1589446147199
100|LPS22H Barometer Sensor|[1014.437]|1589446147300
100|LPS22H Barometer Sensor|[1014.4326]|1589446147400
100|LPS22H Barometer Sensor|[1014.4485]|1589446147500
100|LPS22H Barometer Sensor|[1014.4485]|1589446147600
100|LPS22H Barometer Sensor|[1014.4153]|1589446147700
100|LPS22H Barometer Sensor|[1014.39355]|1589446147800
100|LPS22H Barometer Sensor|[1014.39355]|1589446147900
100|LPS22H Barometer Sensor|[1014.3838]|1589446148000
100|LPS22H Barometer Sensor|[1014.40894]|1589446148101
100|LPS22H Barometer Sensor|[1014.42017]|1589446148201
100|LPS22H Barometer Sensor|[1014.38354]|1589446148300
100|LPS22H Barometer Sensor|[1014.38184]|1589446148400
100|LPS22H Barometer Sensor|[1014.386]|1589446148500
100|LPS22H Barometer Sensor|[1014.3828]|1589446148600
100|LPS22H Barometer Sensor|[1014.3867]|1589446148701
100|LPS22H Barometer Sensor|[1014.3928]|1589446148800
100|LPS22H Barometer Sensor|[1014.3782]|1589446148900
100|LPS22H Barometer Sensor|[1014.3684]|1589446149001
100|LPS22H Barometer Sensor|[1014.3865]|1589446149101
100|LPS22H Barometer Sensor|[1014.3711]|1589446149201
100|LPS22H Barometer Sensor|[1014.3533]|1589446149300
100|LPS22H Barometer Sensor|[1014.34155]|1589446149401
100|LPS22H Barometer Sensor|[1014.3601]|1589446149501
100|LPS22H Barometer Sensor|[1014.35913]|1589446149602
100|LPS22H Barometer Sensor|[1014.364]|1589446149702
100|LPS22H Barometer Sensor|[1014.364]|1589446149802
100|LPS22H Barometer Sensor|[1014.34644]|1589446149903
100|LPS22H Barometer Sensor|[1014.3364]|1589446150002
100|LPS22H Barometer Sensor|[1014.31494]|1589446150102
100|LPS22H Barometer Sensor|[1014.31885]|1589446150202
100|LPS22H Barometer Sensor|[1014.31885]|1589446150303
100|LPS22H Barometer Sensor|[1014.29346]|1589446150403
100|LPS22H Barometer Sensor|[1014.2827]|1589446150502
100|LPS22H Barometer Sensor|[1014.2827]|1589446150602
100|LPS22H Barometer Sensor|[1014.26245]|1589446150703
100|LPS22H Barometer Sensor|[1014.2649]|1589446150803
100|LPS22H Barometer Sensor|[1014.2649]|1589446150903
100|LPS22H Barometer Sensor|[1014.29785]|1589446151003
100|LPS22H Barometer Sensor|[1014.3196]|1589446151103
100|LPS22H Barometer Sensor|[1014.3196]|1589446151203
100|LPS22H Barometer Sensor|[1014.3379]|1589446151303
100|LPS22H Barometer Sensor|[1014.3425]|1589446151403
100|LPS22H Barometer Sensor|[1014.3425]|1589446151504
100|LPS22H Barometer Sensor|[1014.37427]|1589446151603
100|LPS22H Barometer Sensor|[1014.3904]|1589446151703
100|LPS22H Barometer Sensor|[1014.38086]|1589446151803
100|LPS22H Barometer Sensor|[1014.3772]|1589446151904
100|LPS22H Barometer Sensor|[1014.3594]|1589446152003
100|LPS22H Barometer Sensor|[1014.36035]|1589446152103
100|LPS22H Barometer Sensor|[1014.36475]|1589446152203
100|LPS22H Barometer Sensor|[1014.3545]|1589446152303
100|LPS22H Barometer Sensor|[1014.33984]|1589446152403
100|LPS22H Barometer Sensor|[1014.34814]|1589446152503
100|LPS22H Barometer Sensor|[1014.344]|1589446152603
100|LPS22H Barometer Sensor|[1014.3384]|1589446152702
100|LPS22H Barometer Sensor|[1014.3247]|1589446152803
100|LPS22H Barometer Sensor|[1014.31836]|1589446152902
100|LPS22H Barometer Sensor|[1014.3093]|1589446153003
100|LPS22H Barometer Sensor|[1014.3135]|1589446153103
100|LPS22H Barometer Sensor|[1014.32324]|1589446153202
100|LPS22H Barometer Sensor|[1014.3181]|1589446153303
100|LPS22H Barometer Sensor|[1014.3208]|1589446153402
100|LPS22H Barometer Sensor|[1014.3213]|1589446153502
100|LPS22H Barometer Sensor|[1014.33496]|1589446153603
100|LPS22H Barometer Sensor|[1014.33374]|1589446153702
100|LPS22H Barometer Sensor|[1014.322]|1589446153802
100|LPS22H Barometer Sensor|[1014.33154]|1589446153902
100|LPS22H Barometer Sensor|[1014.3418]|1589446154003
100|LPS22H Barometer Sensor|[1014.3684]|1589446154102
100|LPS22H Barometer Sensor|[1014.3684]|1589446154202
100|LPS22H Barometer Sensor|[1014.36255]|1589446154302
100|LPS22H Barometer Sensor|[1014.3611]|1589446154403
100|LPS22H Barometer Sensor|[1014.3611]|1589446154502
100|LPS22H Barometer Sensor|[1014.375]|1589446154602
100|LPS22H Barometer Sensor|[1014.3806]|1589446154702
100|LPS22H Barometer Sensor|[1014.3806]|1589446154802
100|LPS22H Barometer Sensor|[1014.39966]|1589446154902
100|LPS22H Barometer Sensor|[1014.39795]|1589446155003
100|LPS22H Barometer Sensor|[1014.39795]|1589446155102
100|LPS22H Barometer Sensor|[1014.42676]|1589446155202
100|LPS22H Barometer Sensor|[1014.4231]|1589446155302
100|LPS22H Barometer Sensor|[1014.42773]|1589446155402
100|LPS22H Barometer Sensor|[1014.437]|1589446155503
100|LPS22H Barometer Sensor|[1014.4221]|1589446155602
100|LPS22H Barometer Sensor|[1014.43896]|1589446155702
100|LPS22H Barometer Sensor|[1014.4419]|1589446155802
100|LPS22H Barometer Sensor|[1014.4431]|1589446155902
100|LPS22H Barometer Sensor|[1014.44165]|1589446156003
100|LPS22H Barometer Sensor|[1014.45215]|1589446156102
100|LPS22H Barometer Sensor|[1014.44165]|1589446156202
100|LPS22H Barometer Sensor|[1014.44336]|1589446156302
100|LPS22H Barometer Sensor|[1014.4238]|1589446156403
100|LPS22H Barometer Sensor|[1014.4055]|1589446156503
100|LPS22H Barometer Sensor|[1014.4004]|1589446156602
100|LPS22H Barometer Sensor|[1014.39624]|1589446156702
100|LPS22H Barometer Sensor|[1014.3828]|1589446156802
100|LPS22H Barometer Sensor|[1014.4021]|1589446156903
100|LPS22H Barometer Sensor|[1014.4114]|1589446157002
100|LPS22H Barometer Sensor|[1014.405]|1589446157102
100|LPS22H Barometer Sensor|[1014.3811]|1589446157202
100|LPS22H Barometer Sensor|[1014.3677]|1589446157303
100|LPS22H Barometer Sensor|[1014.35205]|1589446157402
100|LPS22H Barometer Sensor|[1014.37036]|1589446157502
100|LPS22H Barometer Sensor|[1014.37695]|1589446157602
100|LPS22H Barometer Sensor|[1014.3696]|1589446157703
100|LPS22H Barometer Sensor|[1014.3696]|1589446157802
100|LPS22H Barometer Sensor|[1014.35034]|1589446157902
100|LPS22H Barometer Sensor|[1014.34937]|1589446158003
100|LPS22H Barometer Sensor|[1014.34937]|1589446158103
100|LPS22H Barometer Sensor|[1014.37573]|1589446158202
100|LPS22H Barometer Sensor|[1014.4136]|1589446158303
100|LPS22H Barometer Sensor|[1014.4136]|1589446158403
100|LPS22H Barometer Sensor|[1014.41943]|1589446158502
100|LPS22H Barometer Sensor|[1014.4043]|1589446158602
100|LPS22H Barometer Sensor|[1014.4043]|1589446158703
100|LPS22H Barometer Sensor|[1014.3916]|1589446158803
100|LPS22H Barometer Sensor|[1014.4065]|1589446158902
100|LPS22H Barometer Sensor|[1014.4104]|1589446159002
100|LPS22H Barometer Sensor|[1014.4275]|1589446159102
100|LPS22H Barometer Sensor|[1014.42847]|1589446159202
100|LPS22H Barometer Sensor|[1014.41406]|1589446159302
100|LPS22H Barometer Sensor|[1014.43066]|1589446159402
100|LPS22H Barometer Sensor|[1014.43506]|1589446159502
100|LPS22H Barometer Sensor|[1014.45435]|1589446159602
100|LPS22H Barometer Sensor|[1014.4575]|1589446159702
100|LPS22H Barometer Sensor|[1014.469]|1589446159802
100|LPS22H Barometer Sensor|[1014.4668]|1589446159903
100|LPS22H Barometer Sensor|[1014.4751]|1589446160003
100|LPS22H Barometer Sensor|[1014.47534]|1589446160102
100|LPS22H Barometer Sensor|[1014.4739]|1589446160202
100|LPS22H Barometer Sensor|[1014.48755]|1589446160302
100|LPS22H Barometer Sensor|[1014.48193]|1589446160402
100|LPS22H Barometer Sensor|[1014.4685]|1589446160502
100|LPS22H Barometer Sensor|[1014.47217]|1589446160602
100|LPS22H Barometer Sensor|[1014.4746]|1589446160702
100|LPS22H Barometer Sensor|[1014.4866]|1589446160803
100|LPS22H Barometer Sensor|[1014.49414]|1589446160902
100|LPS22H Barometer Sensor|[1014.5]|1589446161002
100|LPS22H Barometer Sensor|[1014.5095]|1589446161102
100|LPS22H Barometer Sensor|[1014.5144]|1589446161202
100|LPS22H Barometer Sensor|[1014.5283]|1589446161302
100|LPS22H Barometer Sensor|[1014.5283]|1589446161402
100|LPS22H Barometer Sensor|[1014.5122]|1589446161502
100|LPS22H Barometer Sensor|[1014.5122]|1589446161602
100|LPS22H Barometer Sensor|[1014.5122]|1589446161702
100|LPS22H Barometer Sensor|[1014.52637]|1589446161803
100|LPS22H Barometer Sensor|[1014.5232]|1589446161903
100|LPS22H Barometer Sensor|[1014.5232]|1589446162003
100|LPS22H Barometer Sensor|[1014.5349]|1589446162103
100|LPS22H Barometer Sensor|[1014.54517]|1589446162203
100|LPS22H Barometer Sensor|[1014.54517]|1589446162303
100|LPS22H Barometer Sensor|[1014.5574]|1589446162403
100|LPS22H Barometer Sensor|[1014.5571]|1589446162503
100|LPS22H Barometer Sensor|[1014.5603]|1589446162604
100|LPS22H Barometer Sensor|[1014.55835]|1589446162704
100|LPS22H Barometer Sensor|[1014.55566]|1589446162804
100|LPS22H Barometer Sensor|[1014.56885]|1589446162904
100|LPS22H Barometer Sensor|[1014.56274]|1589446163004
100|LPS22H Barometer Sensor|[1014.56494]|1589446163104
100|LPS22H Barometer Sensor|[1014.58545]|1589446163204
100|LPS22H Barometer Sensor|[1014.584]|1589446163304
100|LPS22H Barometer Sensor|[1014.59106]|1589446163404
100|LPS22H Barometer Sensor|[1014.5952]|1589446163505
100|LPS22H Barometer Sensor|[1014.60205]|1589446163605
100|LPS22H Barometer Sensor|[1014.60767]|1589446163706
100|LPS22H Barometer Sensor|[1014.6106]|1589446163806
100|LPS22H Barometer Sensor|[1014.604]|1589446163906
100|LPS22H Barometer Sensor|[1014.59424]|1589446164006
100|LPS22H Barometer Sensor|[1014.60645]|1589446164106
100|LPS22H Barometer Sensor|[1014.59937]|1589446164206
100|LPS22H Barometer Sensor|[1014.593]|1589446164306
100|LPS22H Barometer Sensor|[1014.60474]|1589446164407
100|LPS22H Barometer Sensor|[1014.5996]|1589446164507
100|LPS22H Barometer Sensor|[1014.60205]|1589446164607
100|LPS22H Barometer Sensor|[1014.60205]|1589446164707
100|LPS22H Barometer Sensor|[1014.6035]|1589446164807
100|LPS22H Barometer Sensor|[1014.5967]|1589446164907
100|LPS22H Barometer Sensor|[1014.5967]|1589446165007
100|LPS22H Barometer Sensor|[1014.60205]|1589446165107
100|LPS22H Barometer Sensor|[1014.5884]|1589446165207
100|LPS22H Barometer Sensor|[1014.5884]|1589446165308
100|LPS22H Barometer Sensor|[1014.5857]|1589446165408
100|LPS22H Barometer Sensor|[1014.5991]|1589446165508
100|LPS22H Barometer Sensor|[1014.5991]|1589446165608
100|LPS22H Barometer Sensor|[1014.5862]|1589446165708
100|LPS22H Barometer Sensor|[1014.5669]|1589446165808
100|LPS22H Barometer Sensor|[1014.5669]|1589446165908
100|LPS22H Barometer Sensor|[1014.56396]|1589446166007
100|LPS22H Barometer Sensor|[1014.5679]|1589446166107
100|LPS22H Barometer Sensor|[1014.5681]|1589446166208
100|LPS22H Barometer Sensor|[1014.5596]|1589446166308
100|LPS22H Barometer Sensor|[1014.5642]|1589446166408
100|LPS22H Barometer Sensor|[1014.5503]|1589446166508
100|LPS22H Barometer Sensor|[1014.54126]|1589446166608
100|LPS22H Barometer Sensor|[1014.5737]|1589446166708
100|LPS22H Barometer Sensor|[1014.6023]|1589446166808
100|LPS22H Barometer Sensor|[1014.61255]|1589446166908
100|LPS22H Barometer Sensor|[1014.62524]|1589446167008
100|LPS22H Barometer Sensor|[1014.63257]|1589446167109
100|LPS22H Barometer Sensor|[1014.5969]|1589446167209
100|LPS22H Barometer Sensor|[1014.603]|1589446167309
100|LPS22H Barometer Sensor|[1014.5669]|1589446167409
100|LPS22H Barometer Sensor|[1014.55273]|1589446167509
100|LPS22H Barometer Sensor|[1014.54663]|1589446167609
100|LPS22H Barometer Sensor|[1014.55493]|1589446167709
100|LPS22H Barometer Sensor|[1014.5476]|1589446167809
100|LPS22H Barometer Sensor|[1014.5242]|1589446167909
100|LPS22H Barometer Sensor|[1014.51587]|1589446168009
100|LPS22H Barometer Sensor|[1014.52075]|1589446168110
100|LPS22H Barometer Sensor|[1014.49316]|1589446168209
100|LPS22H Barometer Sensor|[1014.49316]|1589446168309
100|LPS22H Barometer Sensor|[1014.49634]|1589446168409
100|LPS22H Barometer Sensor|[1014.5071]|1589446168509
100|LPS22H Barometer Sensor|[1014.5071]|1589446168609
100|LPS22H Barometer Sensor|[1014.52783]|1589446168709
100|LPS22H Barometer Sensor|[1014.5547]|1589446168809
100|LPS22H Barometer Sensor|[1014.5547]|1589446168909
100|LPS22H Barometer Sensor|[1014.5132]|1589446169009
100|LPS22H Barometer Sensor|[1014.5176]|1589446169109
100|LPS22H Barometer Sensor|[1014.5176]|1589446169209
100|LPS22H Barometer Sensor|[1014.5447]|1589446169309
100|LPS22H Barometer Sensor|[1014.53906]|1589446169409
100|LPS22H Barometer Sensor|[1014.53906]|1589446169509
100|LPS22H Barometer Sensor|[1014.51807]|1589446169609
100|LPS22H Barometer Sensor|[1014.499]|1589446169705
100|LPS22H Barometer Sensor|[1014.4851]|1589446169805
100|LPS22H Barometer Sensor|[1014.49]|1589446169905
100|LPS22H Barometer Sensor|[1014.4929]|1589446170006
100|LPS22H Barometer Sensor|[1014.47754]|1589446170106
100|LPS22H Barometer Sensor|[1014.47437]|1589446170206
100|LPS22H Barometer Sensor|[1014.47144]|1589446170305
100|LPS22H Barometer Sensor|[1014.4595]|1589446170405
100|LPS22H Barometer Sensor|[1014.4512]|1589446170505
100|LPS22H Barometer Sensor|[1014.4634]|1589446170605
100|LPS22H Barometer Sensor|[1014.48584]|1589446170705
100|LPS22H Barometer Sensor|[1014.4939]|1589446170805
100|LPS22H Barometer Sensor|[1014.4834]|1589446170906
100|LPS22H Barometer Sensor|[1014.4844]|1589446171005
100|LPS22H Barometer Sensor|[1014.4817]|1589446171105
100|LPS22H Barometer Sensor|[1014.4844]|1589446171205
100|LPS22H Barometer Sensor|[1014.4741]|1589446171305
100|LPS22H Barometer Sensor|[1014.4658]|1589446171405
100|LPS22H Barometer Sensor|[1014.4795]|1589446171505
100|LPS22H Barometer Sensor|[1014.44165]|1589446171605
100|LPS22H Barometer Sensor|[1014.42554]|1589446171705
100|LPS22H Barometer Sensor|[1014.397]|1589446171806
100|LPS22H Barometer Sensor|[1014.397]|1589446171906
100|LPS22H Barometer Sensor|[1014.4226]|1589446172005
100|LPS22H Barometer Sensor|[1014.4133]|1589446172105
100|LPS22H Barometer Sensor|[1014.4133]|1589446172205
100|LPS22H Barometer Sensor|[1014.41187]|1589446172305
100|LPS22H Barometer Sensor|[1014.42456]|1589446172405
100|LPS22H Barometer Sensor|[1014.42456]|1589446172505
100|LPS22H Barometer Sensor|[1014.4138]|1589446172605
100|LPS22H Barometer Sensor|[1014.3972]|1589446172705
100|LPS22H Barometer Sensor|[1014.3972]|1589446172806
100|LPS22H Barometer Sensor|[1014.4226]|1589446172906
100|LPS22H Barometer Sensor|[1014.4199]|1589446173006
100|LPS22H Barometer Sensor|[1014.4199]|1589446173106
100|LPS22H Barometer Sensor|[1014.4153]|1589446173206
100|LPS22H Barometer Sensor|[1014.3977]|1589446173306
100|LPS22H Barometer Sensor|[1014.4077]|1589446173406
100|LPS22H Barometer Sensor|[1014.416]|1589446173506
100|LPS22H Barometer Sensor|[1014.4226]|1589446173606
100|LPS22H Barometer Sensor|[1014.40796]|1589446173707
100|LPS22H Barometer Sensor|[1014.4004]|1589446173807
100|LPS22H Barometer Sensor|[1014.3987]|1589446173907
100|LPS22H Barometer Sensor|[1014.4204]|1589446174007
100|LPS22H Barometer Sensor|[1014.42505]|1589446174106
100|LPS22H Barometer Sensor|[1014.4441]|1589446174206
100|LPS22H Barometer Sensor|[1014.458]|1589446174306
100|LPS22H Barometer Sensor|[1014.45386]|1589446174406
100|LPS22H Barometer Sensor|[1014.4612]|1589446174506
100|LPS22H Barometer Sensor|[1014.4751]|1589446174606
100|LPS22H Barometer Sensor|[1014.4812]|1589446174707
100|LPS22H Barometer Sensor|[1014.48047]|1589446174807
100|LPS22H Barometer Sensor|[1014.4656]|1589446174907
100|LPS22H Barometer Sensor|[1014.4678]|1589446175007
100|LPS22H Barometer Sensor|[1014.46704]|1589446175107
100|LPS22H Barometer Sensor|[1014.4385]|1589446175207
100|LPS22H Barometer Sensor|[1014.4348]|1589446175306
100|LPS22H Barometer Sensor|[1014.4043]|1589446175406
100|LPS22H Barometer Sensor|[1014.4043]|1589446175507
100|LPS22H Barometer Sensor|[1014.3926]|1589446175607
100|LPS22H Barometer Sensor|[1014.3894]|1589446175707
100|LPS22H Barometer Sensor|[1014.3894]|1589446175807
100|LPS22H Barometer Sensor|[1014.3845]|1589446175907
100|LPS22H Barometer Sensor|[1014.38306]|1589446176007
100|LPS22H Barometer Sensor|[1014.38306]|1589446176107
100|LPS22H Barometer Sensor|[1014.36475]|1589446176207
100|LPS22H Barometer Sensor|[1014.35425]|1589446176306
100|LPS22H Barometer Sensor|[1014.35425]|1589446176406
100|LPS22H Barometer Sensor|[1014.35034]|1589446176507
100|LPS22H Barometer Sensor|[1014.3667]|1589446176607
100|LPS22H Barometer Sensor|[1014.3667]|1589446176707
100|LPS22H Barometer Sensor|[1014.3804]|1589446176807
100|LPS22H Barometer Sensor|[1014.3767]|1589446176907
100|LPS22H Barometer Sensor|[1014.39136]|1589446177006
100|LPS22H Barometer Sensor|[1014.39795]|1589446177106
100|LPS22H Barometer Sensor|[1014.39453]|1589446177206
100|LPS22H Barometer Sensor|[1014.3899]|1589446177306
100|LPS22H Barometer Sensor|[1014.395]|1589446177407
100|LPS22H Barometer Sensor|[1014.39307]|1589446177507
100|LPS22H Barometer Sensor|[1014.4043]|1589446177607
100|LPS22H Barometer Sensor|[1014.4065]|1589446177707
100|LPS22H Barometer Sensor|[1014.41846]|1589446177807
100|LPS22H Barometer Sensor|[1014.4138]|1589446177906
100|LPS22H Barometer Sensor|[1014.42017]|1589446178006
100|LPS22H Barometer Sensor|[1014.40967]|1589446178106
100|LPS22H Barometer Sensor|[1014.40845]|1589446178206
100|LPS22H Barometer Sensor|[1014.43115]|1589446178307
100|LPS22H Barometer Sensor|[1014.41016]|1589446178407
100|LPS22H Barometer Sensor|[1014.40967]|1589446178507
100|LPS22H Barometer Sensor|[1014.41187]|1589446178607
100|LPS22H Barometer Sensor|[1014.4072]|1589446178707
100|LPS22H Barometer Sensor|[1014.40283]|1589446178807
100|LPS22H Barometer Sensor|[1014.4104]|1589446178907
100|LPS22H Barometer Sensor|[1014.4116]|1589446179007
100|LPS22H Barometer Sensor|[1014.4116]|1589446179107
100|LPS22H Barometer Sensor|[1014.3967]|1589446179208
100|LPS22H Barometer Sensor|[1014.38965]|1589446179308
100|LPS22H Barometer Sensor|[1014.38965]|1589446179408
100|LPS22H Barometer Sensor|[1014.39453]|1589446179508
100|LPS22H Barometer Sensor|[1014.3867]|1589446179608
100|LPS22H Barometer Sensor|[1014.3867]|1589446179708
100|LPS22H Barometer Sensor|[1014.37573]|1589446179808
100|LPS22H Barometer Sensor|[1014.3679]|1589446179908
100|LPS22H Barometer Sensor|[1014.3679]|1589446180008
100|LPS22H Barometer Sensor|[1014.3657]|1589446180108
100|LPS22H Barometer Sensor|[1014.3723]|1589446180209
100|LPS22H Barometer Sensor|[1014.37085]|1589446180309
100|LPS22H Barometer Sensor|[1014.37256]|1589446180409
100|LPS22H Barometer Sensor|[1014.374]|1589446180509
100|LPS22H Barometer Sensor|[1014.39014]|1589446180609
100|LPS22H Barometer Sensor|[1014.38525]|1589446180709
100|LPS22H Barometer Sensor|[1014.396]|1589446180809
100|LPS22H Barometer Sensor|[1014.39185]|1589446180909
100|LPS22H Barometer Sensor|[1014.38184]|1589446181010
100|LPS22H Barometer Sensor|[1014.37695]|1589446181110
100|LPS22H Barometer Sensor|[1014.3728]|1589446181211
100|LPS22H Barometer Sensor|[1014.3645]|1589446181311
100|LPS22H Barometer Sensor|[1014.3699]|1589446181411
100|LPS22H Barometer Sensor|[1014.3706]|1589446181511
100|LPS22H Barometer Sensor|[1014.36035]|1589446181611
100|LPS22H Barometer Sensor|[1014.344]|1589446181712
100|LPS22H Barometer Sensor|[1014.3508]|1589446181812
100|LPS22H Barometer Sensor|[1014.3484]|1589446181912
100|LPS22H Barometer Sensor|[1014.36035]|1589446182012
100|LPS22H Barometer Sensor|[1014.3789]|1589446182112
100|LPS22H Barometer Sensor|[1014.36865]|1589446182212
100|LPS22H Barometer Sensor|[1014.3594]|1589446182312
100|LPS22H Barometer Sensor|[1014.3594]|1589446182412
100|LPS22H Barometer Sensor|[1014.3335]|1589446182512
100|LPS22H Barometer Sensor|[1014.33813]|1589446182612
100|LPS22H Barometer Sensor|[1014.33813]|1589446182712
100|LPS22H Barometer Sensor|[1014.3396]|1589446182813
100|LPS22H Barometer Sensor|[1014.334]|1589446182913
100|LPS22H Barometer Sensor|[1014.334]|1589446183013
100|LPS22H Barometer Sensor|[1014.324]|1589446183113
100|LPS22H Barometer Sensor|[1014.3357]|1589446183213
100|LPS22H Barometer Sensor|[1014.3357]|1589446183313
100|LPS22H Barometer Sensor|[1014.3252]|1589446183413
100|LPS22H Barometer Sensor|[1014.344]|1589446183513
100|LPS22H Barometer Sensor|[1014.344]|1589446183613
100|LPS22H Barometer Sensor|[1014.344]|1589446183713
100|LPS22H Barometer Sensor|[1014.3342]|1589446183813
100|LPS22H Barometer Sensor|[1014.32886]|1589446183913
100|LPS22H Barometer Sensor|[1014.3386]|1589446184013
100|LPS22H Barometer Sensor|[1014.3291]|1589446184113
100|LPS22H Barometer Sensor|[1014.32495]|1589446184213
100|LPS22H Barometer Sensor|[1014.3269]|1589446184313
100|LPS22H Barometer Sensor|[1014.3386]|1589446184414
100|LPS22H Barometer Sensor|[1014.34814]|1589446184514
100|LPS22H Barometer Sensor|[1014.3618]|1589446184613
100|LPS22H Barometer Sensor|[1014.36597]|1589446184713
100|LPS22H Barometer Sensor|[1014.36816]|1589446184813
100|LPS22H Barometer Sensor|[1014.36206]|1589446184913
100|LPS22H Barometer Sensor|[1014.3535]|1589446185013
100|LPS22H Barometer Sensor|[1014.36084]|1589446185113
100|LPS22H Barometer Sensor|[1014.35596]|1589446185213
100|LPS22H Barometer Sensor|[1014.3533]|1589446185313
100|LPS22H Barometer Sensor|[1014.3425]|1589446185413
100|LPS22H Barometer Sensor|[1014.3616]|1589446185513
100|LPS22H Barometer Sensor|[1014.354]|1589446185614
100|LPS22H Barometer Sensor|[1014.34717]|1589446185714
100|LPS22H Barometer Sensor|[1014.3479]|1589446185814
100|LPS22H Barometer Sensor|[1014.33765]|1589446185915
100|LPS22H Barometer Sensor|[1014.33765]|1589446186015
100|LPS22H Barometer Sensor|[1014.33813]|1589446186116
100|LPS22H Barometer Sensor|[1014.3257]|1589446186216
100|LPS22H Barometer Sensor|[1014.3257]|1589446186316
100|LPS22H Barometer Sensor|[1014.3257]|1589446186416
100|LPS22H Barometer Sensor|[1014.3157]|1589446186517
100|LPS22H Barometer Sensor|[1014.3157]|1589446186617
100|LPS22H Barometer Sensor|[1014.2805]|1589446186717
100|LPS22H Barometer Sensor|[1014.2749]|1589446186817
100|LPS22H Barometer Sensor|[1014.2749]|1589446186917
100|LPS22H Barometer Sensor|[1014.2805]|1589446187017
100|LPS22H Barometer Sensor|[1014.2947]|1589446187118
100|LPS22H Barometer Sensor|[1014.303]|1589446187218
100|LPS22H Barometer Sensor|[1014.2893]|1589446187318
100|LPS22H Barometer Sensor|[1014.2998]|1589446187418
100|LPS22H Barometer Sensor|[1014.28]|1589446187519
100|LPS22H Barometer Sensor|[1014.2732]|1589446187620
100|LPS22H Barometer Sensor|[1014.2671]|1589446187720
100|LPS22H Barometer Sensor|[1014.27]|1589446187820
100|LPS22H Barometer Sensor|[1014.25903]|1589446187920
100|LPS22H Barometer Sensor|[1014.25854]|1589446188020
100|LPS22H Barometer Sensor|[1014.23535]|1589446188120
100|LPS22H Barometer Sensor|[1014.24]|1589446188220
100|LPS22H Barometer Sensor|[1014.2461]|1589446188320
100|LPS22H Barometer Sensor|[1014.2405]|1589446188421
100|LPS22H Barometer Sensor|[1014.2273]|1589446188521
100|LPS22H Barometer Sensor|[1014.2363]|1589446188621
100|LPS22H Barometer Sensor|[1014.2278]|1589446188721
100|LPS22H Barometer Sensor|[1014.22266]|1589446188821
100|LPS22H Barometer Sensor|[1014.2241]|1589446188921
