TIME;ACC_X;ACC_Y;ACC_Z;GYR_X;GYR_Y;GYR_Z
92329;2.37;9.67;-0.97;-1.91;-0.34;-16.24
92434;2.13;9.76;-0.93;-1.91;-0.18;-15.95
92538;1.88;9.78;-0.98;-1.69;-0.14;-16.02
92643;1.53;9.88;-0.98;-1.83;-0.09;-16.11
92747;1.27;9.91;-0.92;-1.83;0.17;-16.24
92852;1.05;9.90;-0.90;-1.84;-0.14;-16.08
92956;0.77;9.99;-0.87;-1.75;-0.16;-16.05
93061;0.54;9.94;-1.00;-1.84;-0.10;-16.16
93165;0.31;9.98;-0.86;-1.96;-0.21;-16.04
93270;0.05;10.00;-0.98;-2.03;-0.24;-16.08
93374;-0.27;9.94;-1.05;-1.85;-0.18;-16.03
93478;-0.60;9.92;-0.91;-1.86;-0.11;-16.01
93583;-0.78;9.91;-1.02;-1.82;-0.18;-16.08
93687;-1.14;9.88;-1.08;-1.79;-0.24;-16.12
93792;-1.26;9.90;-1.04;-1.69;-0.18;-16.09
93896;-1.67;9.85;-1.01;-2.02;0.01;-16.07
94001;-1.86;9.76;-1.05;-1.75;-0.29;-16.04
94105;-2.20;9.74;-1.07;-1.91;-0.15;-15.93
94210;-2.37;9.69;-1.10;-1.69;-0.11;-16.23
94315;-2.66;9.55;-0.92;-2.01;0.08;-16.01
94419;-2.94;9.48;-1.06;-1.72;-0.11;-16.25
94524;-3.12;9.39;-1.04;-1.84;-0.20;-16.01
94628;-3.37;9.29;-1.08;-1.67;-0.30;-16.12
94733;-3.76;9.23;-1.03;-1.78;-0.18;-16.10
94837;-3.99;9.10;-1.06;-1.84;-0.18;-16.10
94942;-4.11;9.03;-1.01;-1.94;-0.31;-16.14
95046;-4.38;8.89;-1.15;-1.96;0.01;-16.17
95151;-4.66;8.75;-1.09;-1.81;-0.14;-16.08
95255;-4.87;8.63;-1.07;-1.74;-0.20;-16.01
95360;-5.07;8.50;-0.96;-1.76;-0.18;-16.04
95464;-5.33;8.36;-1.11;-1.82;-0.18;-16.07
95568;-5.38;8.20;-1.16;-1.84;-0.02;-15.44
95673;-5.75;8.02;-1.03;-1.88;-0.17;-16.20
95777;-5.92;7.89;-1.04;-1.93;-0.26;-16.22
95882;-6.21;7.69;-1.18;-1.84;-0.16;-16.17
95986;-6.32;7.55;-1.16;-1.79;-0.31;-16.12
96091;-6.59;7.36;-1.08;-1.95;-0.15;-16.17
96195;-6.76;7.18;-1.08;-1.88;-0.04;-16.12
96300;-6.88;6.99;-1.11;-1.83;-0.31;-16.07
96404;-7.18;6.74;-1.17;-1.79;-0.05;-16.04
96508;-7.33;6.52;-1.15;-1.88;-0.20;-16.05
96613;-7.44;6.31;-1.13;-2.00;-0.09;-16.06
96718;-7.65;6.16;-1.08;-1.79;-0.02;-16.07
96823;-7.88;5.90;-1.14;-1.67;-0.32;-16.25
96927;-7.96;5.69;-1.17;-1.79;-0.11;-16.02
97032;-8.06;5.53;-1.08;-1.77;-0.10;-16.12
97136;-8.30;5.26;-1.08;-1.88;-0.15;-16.04
97241;-8.35;5.08;-1.13;-1.87;-0.18;-16.22
97345;-8.58;4.83;-1.18;-1.88;-0.27;-16.02
97449;-8.69;4.56;-1.09;-1.87;-0.10;-16.05
97554;-8.81;4.29;-1.09;-1.96;-0.08;-16.19
97658;-8.87;4.06;-1.07;-1.93;-0.18;-16.23
97763;-9.04;3.83;-1.19;-1.75;-0.09;-16.14
97867;-9.05;3.63;-1.14;-1.72;-0.37;-16.13
97972;-9.20;3.34;-1.21;-1.94;-0.08;-16.09
98076;-9.28;3.09;-1.08;-1.77;0.09;-16.00
98181;-9.32;2.80;-1.17;-1.85;-0.16;-16.23
98285;-9.49;2.57;-1.18;-1.73;-0.11;-16.03
98390;-9.48;2.27;-1.15;-1.76;-0.23;-16.04
98494;-9.58;1.99;-1.09;-1.82;-0.08;-16.04
98598;-9.63;1.75;-1.14;-1.81;-0.21;-16.01
98703;-9.58;1.50;-1.14;-1.87;-0.21;-15.85
98807;-9.69;1.22;-1.14;-1.91;-0.15;-16.07
98912;-9.73;1.01;-1.18;-1.79;-0.29;-16.13
99016;-9.66;0.71;-1.14;-1.92;-0.28;-16.08
99121;-9.69;0.39;-1.19;-1.79;-0.14;-16.20
99226;-9.75;0.24;-1.17;-1.82;-0.22;-16.18
99331;-9.72;-0.14;-1.06;-1.71;-0.27;-16.11
99435;-9.73;-0.44;-1.13;-1.72;-0.16;-16.05
99539;-9.69;-0.60;-1.05;-1.84;-0.26;-16.03
99644;-9.73;-0.88;-1.09;-1.97;-0.27;-16.01
99748;-9.66;-1.17;-1.12;-1.68;-0.12;-16.00
99853;-9.61;-1.44;-0.99;-1.69;-0.17;-16.00
99957;-9.53;-1.77;-1.12;-1.83;-0.12;-16.14
100062;-9.59;-2.02;-1.04;-1.94;-0.09;-16.24
100166;-9.48;-2.30;-1.19;-1.79;0.05;-16.15
100271;-9.43;-2.46;-1.04;-1.72;-0.14;-15.95
100375;-9.38;-2.74;-1.05;-1.87;-0.27;-16.15
100480;-9.21;-3.00;-1.13;-1.77;0.05;-16.13
100584;-9.11;-3.24;-1.07;-1.82;-0.06;-16.26
100688;-9.03;-3.55;-1.03;-1.89;-0.01;-16.00
100794;-8.99;-3.76;-1.10;-1.89;0.06;-16.21
100898;-8.79;-4.00;-1.00;-1.86;-0.18;-16.05
101003;-8.68;-4.28;-1.05;-1.87;-0.14;-16.12
101107;-8.53;-4.46;-1.10;-1.77;-0.14;-15.90
101212;-8.45;-4.73;-1.07;-1.63;-0.16;-16.05
101316;-8.26;-4.95;-1.09;-1.75;0.10;-16.04
101421;-8.16;-5.24;-1.06;-1.82;-0.25;-16.14
101525;-7.96;-5.41;-1.06;-1.91;-0.29;-16.11
101629;-7.81;-5.61;-1.01;-1.85;-0.14;-16.24
101734;-7.69;-5.81;-0.96;-1.68;-0.22;-16.04
101838;-7.54;-6.01;-1.03;-1.74;-0.23;-15.96
101944;-7.42;-6.30;-1.07;-1.84;-0.04;-16.21
102048;-7.14;-6.48;-1.09;-1.75;0.10;-16.04
102153;-7.11;-6.66;-0.98;-1.96;0.00;-16.17
102257;-6.73;-6.83;-0.99;-1.93;-0.17;-16.15
102362;-6.62;-7.05;-0.98;-1.83;-0.27;-16.05
102466;-6.42;-7.19;-0.92;-1.87;0.08;-15.96
102571;-6.21;-7.37;-1.02;-1.82;-0.26;-16.23
102675;-5.99;-7.54;-1.07;-1.77;-0.22;-16.12
102779;-5.72;-7.74;-0.92;-1.67;-0.04;-15.95
102884;-5.41;-7.86;-1.00;-1.91;-0.10;-15.95
102988;-5.32;-8.04;-1.03;-1.72;-0.24;-16.09
103094;-5.13;-8.14;-0.95;-1.96;-0.23;-16.11
103198;-4.92;-8.27;-0.97;-1.69;0.05;-16.14
103303;-4.64;-8.40;-0.90;-1.81;-0.05;-16.01
103407;-4.36;-8.57;-0.88;-1.82;-0.18;-15.86
103512;-4.09;-8.67;-0.91;-1.91;-0.18;-16.31
103616;-3.92;-8.74;-0.95;-1.99;-0.32;-16.17
103720;-3.63;-8.92;-0.88;-1.83;-0.19;-16.01
103825;-3.47;-9.00;-0.96;-1.81;-0.08;-16.21
103929;-3.18;-9.15;-0.91;-1.82;-0.19;-16.14
104034;-2.90;-9.22;-0.78;-1.75;-0.08;-16.34
104138;-2.70;-9.29;-0.92;-1.84;-0.03;-15.96
104244;-2.41;-9.32;-0.90;-1.92;-0.27;-16.08
104348;-2.16;-9.39;-0.90;-1.73;-0.20;-16.02
104453;-1.85;-9.40;-0.80;-1.73;-0.37;-16.25
104557;-1.59;-9.49;-0.95;-1.78;-0.18;-16.18
104662;-1.33;-9.56;-0.89;-1.96;-0.03;-16.03
104766;-1.09;-9.61;-0.90;-1.86;-0.16;-15.95
104870;-0.79;-9.66;-0.82;-1.71;-0.30;-15.92
104975;-0.51;-9.67;-0.89;-1.77;-0.01;-16.22
105079;-0.19;-9.63;-0.79;-1.88;-0.05;-15.98
105184;0.01;-9.74;-0.86;-1.73;-0.21;-16.14
105288;0.34;-9.61;-0.82;-1.71;-0.27;-16.01
105393;0.56;-9.66;-0.68;-1.71;-0.14;-16.02
105498;0.78;-9.65;-0.76;-1.82;-0.40;-16.09
105603;1.10;-9.67;-0.80;-1.84;-0.12;-16.15
105707;1.36;-9.70;-0.85;-1.60;-0.27;-16.14
105811;1.61;-9.59;-0.68;-1.88;-0.02;-16.18
105916;1.89;-9.51;-0.78;-1.89;-0.32;-16.21
106020;2.17;-9.49;-0.75;-1.72;-0.26;-16.41
106125;2.48;-9.42;-0.77;-1.77;-0.34;-16.04
106229;2.68;-9.27;-0.82;-1.74;-0.35;-16.23
106334;2.98;-9.22;-0.80;-1.91;-0.11;-16.31
106438;3.19;-9.12;-0.83;-1.75;-0.39;-16.20
106543;3.46;-9.09;-0.71;-1.64;-0.09;-16.04
106647;3.66;-8.96;-0.73;-1.91;-0.18;-16.22
106753;3.96;-8.90;-0.73;-1.86;-0.18;-16.29
106857;4.18;-8.75;-0.70;-2.07;-0.10;-16.17
106961;4.45;-8.73;-0.66;-1.90;-0.23;-16.32
107066;4.66;-8.54;-0.72;-1.70;-0.31;-16.10
107170;4.95;-8.41;-0.75;-1.81;-0.21;-16.14
107275;5.20;-8.32;-0.67;-1.89;-0.22;-16.10
107379;5.38;-8.20;-0.75;-1.81;-0.25;-16.09
107484;5.62;-8.02;-0.75;-1.83;-0.19;-16.11
107588;5.88;-7.78;-0.69;-1.88;-0.12;-16.17
107693;6.07;-7.72;-0.69;-2.01;-0.21;-16.25
107797;6.23;-7.52;-0.74;-1.99;-0.15;-16.28
107902;6.50;-7.32;-0.71;-1.85;-0.31;-16.10
108007;6.62;-7.21;-0.68;-1.90;-0.31;-15.97
108111;6.90;-6.97;-0.68;-1.77;-0.18;-16.17
108216;7.07;-6.78;-0.74;-1.91;-0.13;-16.12
108320;7.26;-6.59;-0.79;-1.73;-0.21;-16.12
108425;7.40;-6.39;-0.62;-1.98;-0.01;-16.11
108529;7.61;-6.20;-0.74;-1.76;-0.42;-16.24
108634;7.78;-6.01;-0.80;-1.93;-0.20;-16.01
108738;7.89;-5.74;-0.81;-1.95;-0.05;-16.09
108843;8.12;-5.55;-0.60;-1.88;-0.22;-16.25
108947;8.24;-5.35;-0.67;-1.89;-0.18;-16.01
109051;8.47;-5.16;-0.68;-1.83;-0.15;-16.03
109157;8.52;-4.88;-0.68;-1.90;-0.17;-16.16
109261;8.72;-4.69;-0.63;-1.88;-0.12;-16.11
109366;8.90;-4.36;-0.70;-1.78;-0.05;-16.07
109470;8.90;-4.12;-0.74;-1.87;-0.40;-16.06
109575;9.03;-3.91;-0.72;-1.93;-0.26;-15.91
109679;9.14;-3.67;-0.74;-1.72;-0.14;-15.96
109784;9.28;-3.47;-0.64;-1.88;-0.16;-16.14
109888;9.32;-3.19;-0.72;-1.82;-0.13;-16.25
109992;9.48;-2.96;-0.65;-1.71;-0.19;-16.14
110097;9.56;-2.67;-0.67;-1.88;-0.19;-15.95
110201;9.54;-2.42;-0.75;-1.73;-0.18;-16.13
110306;9.73;-2.15;-0.60;-2.04;-0.21;-16.09
110411;9.74;-1.91;-0.75;-1.85;-0.16;-16.16
110516;9.81;-1.63;-0.67;-1.82;-0.10;-16.07
110620;9.84;-1.39;-0.69;-1.78;-0.03;-16.07
110725;9.82;-1.12;-0.60;-1.88;-0.14;-16.14
110829;9.90;-0.87;-0.62;-1.75;-0.25;-16.03
110934;9.83;-0.56;-0.57;-1.89;-0.08;-16.17
111038;9.94;-0.30;-0.70;-1.83;-0.21;-16.08
111142;9.96;-0.03;-0.69;-1.67;-0.02;-16.24
111247;10.02;0.26;-0.66;-1.74;-0.15;-16.14
111351;10.01;0.50;-0.74;-1.88;-0.06;-16.17
111456;9.94;0.75;-0.71;-1.98;-0.18;-16.11
111561;9.88;1.00;-0.75;-1.99;-0.06;-16.14
111666;9.89;1.28;-0.75;-2.09;-0.12;-15.97
111770;9.85;1.53;-0.75;-1.98;-0.21;-16.19
111875;9.73;1.87;-0.69;-1.68;-0.13;-16.27
111979;9.73;2.12;-0.73;-1.94;-0.21;-16.07
112083;9.68;2.34;-0.65;-1.91;-0.24;-16.23
112188;9.54;2.64;-0.70;-1.76;-0.10;-16.11
112292;9.50;2.83;-0.75;-1.78;-0.13;-16.23
112397;9.51;3.15;-0.72;-1.91;-0.15;-16.12
112501;9.39;3.36;-0.66;-1.92;0.02;-16.25
112606;9.38;3.66;-0.63;-1.88;-0.05;-16.04
112710;9.22;3.85;-0.70;-1.81;-0.22;-16.02
112816;9.17;4.16;-0.70;-2.04;-0.18;-16.11
112920;8.96;4.38;-0.76;-1.79;-0.44;-16.04
113025;8.81;4.66;-0.72;-1.83;-0.21;-16.01
113129;8.77;4.86;-0.68;-1.79;-0.24;-16.04
113233;8.61;5.15;-0.85;-1.91;-0.08;-16.22
113338;8.53;5.30;-0.79;-1.88;-0.16;-15.99
113442;8.44;5.50;-0.75;-1.82;-0.06;-16.14
113547;8.08;5.79;-0.83;-1.74;-0.14;-16.06
113651;8.03;6.01;-0.72;-1.82;-0.34;-16.17
113756;7.88;6.17;-0.75;-1.95;-0.16;-16.13
113860;7.65;6.43;-0.79;-2.03;-0.18;-16.13
113965;7.53;6.63;-0.75;-1.80;0.02;-16.07
114069;7.32;6.82;-0.75;-2.00;-0.05;-16.09
114174;7.08;7.03;-0.72;-1.95;-0.18;-16.14
114279;7.01;7.18;-0.78;-1.73;-0.21;-16.08
114383;6.76;7.38;-0.81;-1.72;-0.08;-16.13
114488;6.56;7.58;-0.78;-1.93;-0.26;-16.08
114592;6.39;7.72;-0.84;-1.94;-0.16;-16.05
114697;6.15;7.88;-0.86;-1.72;-0.35;-16.05
114801;5.90;8.06;-0.94;-1.85;0.04;-16.03
114906;5.72;8.25;-0.76;-1.78;-0.23;-16.20
115010;5.51;8.36;-0.83;-1.91;-0.14;-16.11
115115;5.30;8.47;-0.92;-1.86;0.02;-16.05
115219;5.06;8.69;-0.85;-1.90;-0.02;-16.16
115323;4.78;8.77;-0.83;-1.85;0.08;-15.99
115428;4.57;8.87;-0.86;-1.85;-0.24;-16.01
115532;4.31;9.03;-0.85;-1.57;-0.02;-15.98
115638;4.09;9.15;-0.88;-1.86;-0.14;-16.07
115742;3.81;9.24;-0.91;-1.82;-0.12;-16.13
115847;3.51;9.34;-0.89;-1.71;-0.18;-16.13
115951;3.35;9.47;-0.84;-1.92;-0.18;-16.04
116056;3.08;9.50;-0.88;-1.94;-0.09;-16.05
116160;2.81;9.62;-0.91;-1.90;-0.15;-16.00
116264;2.59;9.67;-0.85;-1.83;-0.23;-16.02
116369;2.37;9.71;-0.89;-1.94;0.01;-15.95
116473;2.08;9.75;-0.93;-1.72;0.09;-16.08
116578;1.70;9.82;-0.93;-1.97;-0.21;-16.20
116682;1.51;9.88;-0.94;-1.82;-0.24;-16.14
116787;1.32;9.90;-0.92;-1.92;-0.19;-16.05
116891;1.01;9.93;-0.98;-1.93;-0.27;-16.11
116997;0.72;9.95;-0.92;-1.79;-0.05;-16.00
117101;0.39;9.98;-1.00;-1.84;-0.15;-16.17
117206;0.17;9.98;-0.98;-1.91;-0.29;-16.30
117310;-0.14;9.96;-1.00;-1.61;-0.24;-16.15
117414;-0.40;10.00;-1.05;-1.81;-0.14;-16.04
117519;-0.70;9.96;-0.99;-1.63;-0.21;-16.06
117623;-0.92;9.96;-1.07;-2.03;-0.11;-15.98
117728;-1.26;9.87;-0.95;-1.82;-0.10;-16.13
117832;-1.45;9.82;-0.91;-1.97;-0.28;-16.12
117937;-1.70;9.78;-1.03;-1.84;-0.13;-16.02
118041;-1.93;9.74;-1.07;-1.85;-0.11;-16.04
118146;-2.19;9.62;-1.02;-1.83;-0.21;-16.09
118250;-2.45;9.67;-1.04;-1.83;-0.18;-16.02
118355;-2.70;9.57;-1.04;-1.79;-0.23;-16.01
118460;-2.97;9.45;-0.99;-1.91;-0.18;-16.07
118564;-3.26;9.34;-1.07;-1.74;0.02;-16.22
118669;-3.65;9.27;-1.12;-1.82;-0.14;-16.22
118773;-3.89;9.12;-1.21;-1.73;0.00;-16.04
118878;-4.05;9.03;-1.06;-1.82;-0.07;-16.13
118982;-4.26;8.93;-1.05;-1.89;-0.03;-16.08
119087;-4.51;8.85;-1.13;-1.88;-0.17;-16.21
119191;-4.71;8.66;-1.10;-1.79;-0.14;-16.22
119296;-5.05;8.58;-1.13;-1.73;-0.21;-15.93
119400;-5.18;8.37;-1.03;-2.01;-0.15;-15.88
119505;-5.37;8.27;-1.16;-1.64;-0.21;-15.67
119610;-5.68;8.10;-1.05;-1.79;-0.32;-16.25
119714;-5.81;7.96;-1.07;-1.80;-0.17;-16.05
119819;-6.09;7.83;-1.12;-1.85;-0.05;-15.98
119923;-6.25;7.60;-1.07;-1.75;0.07;-16.01
120028;-6.46;7.43;-1.12;-1.69;-0.09;-16.04
120132;-6.70;7.22;-1.06;-1.82;0.03;-16.10
120237;-6.84;7.06;-1.25;-1.76;0.01;-16.14
120341;-7.00;6.85;-1.13;-1.86;-0.27;-16.17
120445;-7.19;6.72;-1.14;-1.75;0.00;-15.85
120550;-7.42;6.50;-1.13;-1.81;-0.17;-16.21
120654;-7.37;6.30;-1.11;-2.01;-0.28;-14.89
120760;-7.47;6.11;-1.15;-1.80;-0.10;-10.01
120864;-7.64;6.04;-1.16;-2.00;-0.05;-5.00
120969;-7.81;6.01;-1.09;-2.12;0.31;-0.78
121073;-7.82;5.98;-1.11;-2.05;0.05;-0.91
121178;-7.76;5.97;-1.11;-2.12;-0.04;-1.21
121282;-7.81;5.99;-1.06;-2.24;0.20;-0.88
121387;-7.77;6.00;-1.18;-2.29;-0.02;-0.89
121491;-7.75;5.94;-1.14;-2.20;0.05;-1.03
121595;-7.79;5.99;-1.18;-2.24;0.02;-0.98
121700;-7.77;6.00;-1.17;-2.17;0.06;-0.96
121804;-7.80;5.99;-1.14;-2.24;-0.08;-1.00
121909;-7.81;5.99;-1.17;-2.17;0.01;-0.92
122013;-7.77;6.02;-1.15;-2.17;0.05;-0.88
122118;-7.77;5.96;-1.14;-2.16;0.03;-1.10
122222;-7.80;6.03;-1.17;-2.09;0.13;-1.09
122327;-7.80;6.01;-1.09;-2.25;0.10;-1.04
122431;-7.75;5.99;-1.10;-2.19;-0.10;-0.95
122535;-7.83;6.00;-1.23;-2.20;0.10;-0.82
122640;-7.82;5.99;-1.10;-2.22;0.10;-0.97
122744;-7.88;6.00;-1.07;-2.30;0.28;-0.97
122849;-7.78;6.04;-1.15;-2.09;-0.02;-1.03
122953;-7.79;5.98;-1.18;-2.27;0.05;-1.09
123058;-7.76;6.02;-1.17;-2.04;0.03;-1.13
123162;-7.81;6.00;-1.12;-2.28;0.20;-0.87
123267;-7.84;6.04;-1.16;-2.22;-0.02;-0.98
123371;-7.75;5.99;-1.15;-2.20;-0.11;-1.05
123475;-7.77;6.04;-1.19;-2.14;0.06;-0.98
123580;-7.78;5.98;-1.14;-2.25;-0.07;-0.98
123684;-7.80;6.01;-1.09;-2.17;-0.02;-0.95
123789;-7.76;5.97;-1.17;-2.08;0.08;-0.99
123893;-7.78;5.98;-1.05;-2.30;0.05;-1.04
123998;-7.84;5.99;-1.15;-2.24;-0.09;-1.15
124102;-7.83;5.97;-1.16;-2.24;0.02;-1.08
124207;-7.80;5.99;-1.09;-2.20;-0.18;-1.03
124311;-7.77;5.99;-1.21;-2.16;0.10;-1.12
124416;-7.83;5.99;-1.09;-2.20;-0.07;-1.13
124520;-7.80;6.00;-1.14;-2.12;0.01;-1.09
124624;-7.74;5.99;-1.08;-2.26;0.11;-1.09
124729;-7.77;5.99;-1.21;-2.22;-0.08;-1.04
124834;-7.83;5.98;-1.15;-2.16;-0.02;-1.08
124939;-7.77;5.97;-1.08;-2.15;-0.02;-1.11
125043;-7.88;5.98;-1.13;-2.20;-0.02;-1.06
125148;-7.82;6.03;-1.13;-2.11;-0.03;-1.13
125252;-7.76;5.99;-1.20;-2.18;0.16;-0.87
125357;-7.78;6.00;-1.11;-2.19;0.03;-1.23
125461;-7.79;6.04;-1.12;-2.11;0.14;-1.15
125565;-7.77;6.00;-1.11;-2.33;0.02;-1.06
125670;-7.79;5.95;-1.15;-2.10;0.09;-1.22
125774;-7.78;5.96;-1.09;-2.20;0.13;-1.11
125879;-7.78;6.01;-1.10;-2.32;0.00;-1.12
125983;-7.77;5.97;-1.14;-2.35;0.07;-1.06
126088;-7.83;5.99;-1.07;-2.24;-0.11;-1.00
126192;-7.78;6.00;-1.16;-2.11;-0.04;-0.99
126297;-7.81;6.03;-1.02;-2.17;-0.05;-1.00
126401;-7.76;5.99;-1.22;-2.21;0.04;-0.97
126505;-7.76;6.00;-1.15;-2.19;0.00;-0.99
126610;-7.78;5.96;-1.13;-2.17;0.02;-0.99
126714;-7.82;6.04;-1.10;-2.09;0.07;-0.94
126819;-7.76;6.02;-1.13;-2.24;0.09;-1.03
126923;-7.82;6.01;-1.09;-2.17;0.00;-1.13
127028;-7.80;5.98;-1.16;-2.20;0.09;-1.13
127132;-7.80;5.95;-1.22;-2.14;-0.12;-1.06
127237;-7.79;6.00;-1.13;-2.08;0.12;-0.86
127341;-7.75;5.95;-1.22;-2.06;0.10;-1.05
127446;-7.78;5.94;-1.14;-2.10;-0.07;-0.97
127550;-7.75;5.99;-1.14;-2.20;-0.10;-1.03
127654;-7.77;6.03;-1.12;-2.13;-0.09;-0.97
127759;-7.73;5.97;-1.15;-2.33;0.03;-1.08
127863;-7.79;6.02;-1.10;-2.15;0.03;-0.96
127968;-7.73;5.99;-1.22;-2.10;-0.05;-1.19
128072;-7.81;6.01;-1.18;-2.24;0.11;-1.06
128177;-7.75;6.01;-1.17;-2.25;-0.07;-1.00
128281;-7.81;6.01;-1.08;-2.40;-0.03;-1.06
128386;-7.76;5.99;-1.18;-2.30;-0.11;-1.02
128490;-7.74;5.98;-1.14;-2.13;-0.09;-1.17
128594;-7.76;5.99;-1.11;-2.15;-0.01;-0.98
128700;-7.78;6.01;-1.16;-2.16;0.10;-0.97
128804;-7.77;6.02;-1.05;-2.24;-0.04;-1.08
128909;-7.74;6.00;-1.11;-2.20;-0.15;-1.03
129013;-7.75;5.98;-1.12;-2.22;0.19;-1.05
129118;-7.82;6.00;-1.19;-2.04;-0.11;-1.25
129222;-7.81;6.00;-1.23;-2.33;0.02;-0.93
129327;-7.83;5.93;-1.10;-2.27;0.07;-1.14
129431;-7.77;6.03;-1.15;-2.22;0.11;-1.02
129536;-7.84;5.99;-1.10;-2.19;0.12;-0.96
129640;-7.79;5.94;-1.21;-2.13;0.03;-1.01
129744;-7.75;6.01;-1.16;-2.28;-0.02;-1.06
129849;-7.82;6.04;-1.11;-2.21;0.05;-1.11
129953;-7.80;6.01;-1.19;-2.10;0.11;-0.98
130058;-7.77;6.01;-1.10;-2.26;0.18;-1.05
130162;-7.79;6.01;-1.18;-2.27;-0.08;-1.11
130267;-7.75;5.99;-1.22;-2.27;0.06;-0.96
130371;-7.75;5.97;-1.14;-2.11;-0.11;-1.08
130476;-7.82;6.01;-1.18;-2.16;0.11;-1.27
130580;-7.79;5.98;-1.18;-2.09;0.11;-1.05
130684;-7.80;5.92;-1.09;-2.25;0.08;-0.85
130789;-8.00;6.01;-1.28;-2.14;-0.25;-5.81
130893;-8.11;5.89;-1.07;-2.07;-0.04;-9.83
130998;-8.22;5.74;-1.15;-1.73;0.07;-14.42
131102;-8.29;5.50;-1.14;-1.78;-0.24;-19.20
131207;-8.18;5.24;-1.14;-1.75;-0.15;-20.87
131311;-8.43;4.93;-1.13;-1.67;-0.27;-21.30
131416;-8.66;4.61;-1.09;-1.70;-0.29;-21.26
131521;-8.84;4.27;-1.15;-1.72;-0.14;-21.06
131625;-8.95;3.92;-1.20;-1.79;-0.28;-21.05
131730;-9.19;3.66;-1.18;-1.46;-0.15;-21.22
131834;-9.25;3.22;-1.11;-1.69;-0.11;-21.00
131939;-9.41;2.90;-1.16;-1.69;-0.05;-21.16
132043;-9.40;2.56;-1.08;-1.82;-0.31;-21.04
132148;-9.44;2.24;-1.19;-1.78;-0.19;-21.33
132252;-9.55;1.84;-1.14;-1.66;-0.16;-21.10
132357;-9.58;1.52;-1.14;-1.72;-0.18;-21.04
132461;-9.73;1.17;-1.10;-1.61;-0.25;-21.32
132566;-9.62;0.76;-1.22;-1.85;-0.20;-20.95
132671;-9.72;0.44;-1.12;-1.66;-0.40;-21.19
132775;-9.74;0.08;-1.05;-1.56;-0.18;-21.16
132880;-9.77;-0.27;-1.14;-1.57;-0.24;-21.04
132984;-9.71;-0.62;-1.13;-1.56;-0.14;-21.26
133089;-9.68;-0.98;-1.04;-1.73;-0.17;-20.94
133193;-9.58;-1.38;-1.12;-1.93;-0.18;-21.10
133298;-9.60;-1.67;-1.17;-1.44;0.10;-20.99
133402;-9.47;-2.05;-1.09;-1.75;-0.18;-21.20
133507;-9.35;-2.43;-1.11;-1.82;-0.29;-21.21
133611;-9.37;-2.70;-1.07;-1.72;-0.04;-20.92
133715;-9.20;-3.08;-1.06;-1.59;-0.07;-21.16
133821;-8.99;-3.39;-1.06;-1.84;-0.19;-20.98
133925;-8.87;-3.77;-1.09;-1.76;-0.35;-21.22
134030;-8.80;-4.10;-1.11;-1.87;-0.13;-20.97
134134;-8.55;-4.36;-1.03;-1.65;-0.24;-21.19
134239;-8.45;-4.71;-1.05;-1.88;-0.16;-21.32
134343;-8.17;-5.04;-1.13;-1.73;-0.09;-20.79
134448;-8.10;-5.35;-1.04;-1.69;0.01;-21.14
134552;-7.91;-5.57;-1.09;-1.58;-0.09;-21.03
134657;-7.71;-5.89;-1.09;-1.58;-0.38;-21.34
134761;-7.40;-6.22;-0.99;-1.70;-0.17;-21.20
134865;-7.14;-6.45;-1.01;-1.50;-0.15;-20.94
134971;-6.91;-6.69;-0.96;-1.81;-0.17;-21.03
135075;-6.73;-6.95;-0.99;-1.60;0.00;-21.20
135180;-6.42;-7.20;-1.01;-1.85;-0.40;-21.12
135284;-6.16;-7.44;-1.04;-1.67;-0.29;-21.17
135389;-5.87;-7.63;-0.93;-1.66;-0.08;-21.06
135493;-5.55;-7.85;-1.06;-1.79;-0.22;-21.25
135598;-5.27;-8.08;-0.95;-1.78;-0.31;-21.11
135702;-4.98;-8.25;-0.96;-1.59;-0.12;-21.26
135806;-4.71;-8.35;-0.96;-1.80;-0.28;-21.22
135911;-4.31;-8.63;-1.02;-1.71;-0.04;-21.14
136015;-4.00;-8.75;-0.85;-1.64;-0.27;-21.26
136121;-3.62;-8.88;-0.95;-1.70;-0.09;-21.21
136225;-3.44;-9.04;-0.89;-1.75;-0.34;-21.10
136330;-2.95;-9.13;-0.95;-1.63;-0.02;-21.08
136434;-2.59;-9.30;-0.86;-1.71;-0.16;-21.14
136539;-2.35;-9.34;-0.92;-1.55;-0.21;-21.11
136643;-1.98;-9.45;-0.84;-1.65;-0.11;-21.26
136748;-1.64;-9.47;-0.82;-1.74;-0.17;-21.37
136852;-1.27;-9.55;-0.85;-1.60;-0.22;-21.00
136956;-0.90;-9.61;-0.85;-1.91;-0.14;-21.22
137061;-0.52;-9.62;-0.89;-1.80;-0.47;-21.10
137165;-0.20;-9.68;-0.82;-1.66;-0.21;-21.06
137271;0.17;-9.69;-0.94;-1.73;-0.32;-21.33
137375;0.57;-9.71;-0.87;-1.76;-0.26;-21.03
137480;0.92;-9.66;-0.80;-1.86;-0.15;-21.00
137584;1.29;-9.56;-0.81;-1.81;-0.14;-21.10
137689;1.62;-9.58;-0.82;-1.85;-0.27;-21.06
137793;2.00;-9.52;-0.74;-1.70;-0.14;-21.46
137897;2.37;-9.40;-0.74;-1.69;-0.24;-21.31
