GPST;latitude(deg);longitude(deg);height(m);Q;ns;sdn(m);sde(m);sdu(m);sdne(m);sdeu(m);sdun(m);age(s);ratio
2019-04-15 09:00:31.000;53.541332332; 9.999716469; 55.3757;2;6;0.0601;0.0488;0.1584;0.0425;0.0742;0.0625;1.00; 1.1
2019-04-15 09:00:32.000;53.541332052; 9.999716178; 55.3800;2;6;0.0597;0.0485;0.1573;0.0421;0.0737;0.0617;2.00; 1.1
2019-04-15 09:00:33.000;53.541332426; 9.999716121; 55.3431;2;6;0.0593;0.0483;0.1565;0.0417;0.0732;0.0610;3.00; 1.1
2019-04-15 09:00:34.000;53.541332454; 9.999715908; 55.3324;2;6;0.0590;0.0481;0.1560;0.0413;0.0730;0.0604;4.00; 1.1
2019-04-15 09:00:35.000;53.541332451; 9.999715544; 55.2686;2;6;0.0588;0.0480;0.1557;0.0410;0.0728;0.0598;5.00; 1.1
2019-04-15 09:00:36.000;53.541332463; 9.999715403; 55.2674;2;6;0.0586;0.0480;0.1557;0.0407;0.0728;0.0593;6.00; 1.1
2019-04-15 09:00:37.000;53.541332688; 9.999715318; 55.2764;2;6;0.0584;0.0480;0.1559;0.0404;0.0728;0.0589;7.00; 1.0
2019-04-15 09:00:38.000;53.541332679; 9.999715114; 55.3074;2;6;0.0583;0.0481;0.1562;0.0402;0.0730;0.0586;8.00; 1.0
2019-04-15 09:00:39.000;53.541332890; 9.999714946; 55.2787;2;6;0.0582;0.0482;0.1568;0.0400;0.0732;0.0582;9.00; 1.0
2019-04-15 09:00:40.000;53.541333104; 9.999714876; 55.3412;2;6;0.0582;0.0483;0.1574;0.0397;0.0736;0.0579;10.00; 1.0
2019-04-15 09:00:41.000;53.541333000; 9.999714207; 55.1445;2;6;0.0581;0.0485;0.1583;0.0395;0.0740;0.0576;11.00; 1.0
2019-04-15 09:00:42.000;53.541333005; 9.999713979; 55.1042;2;6;0.0581;0.0488;0.1593;0.0393;0.0744;0.0574;12.00; 1.0
2019-04-15 09:00:43.000;53.541333107; 9.999713584; 55.0144;2;6;0.0581;0.0491;0.1604;0.0391;0.0750;0.0571;13.00; 1.0
2019-04-15 09:00:44.000;53.541332872; 9.999712930; 54.8235;2;5;0.0612;0.0517;0.1934;0.0425;0.0858;0.0724;14.00; 1.0
2019-04-15 09:00:45.000;53.541332955; 9.999713392; 54.9225;2;5;0.0559;0.0458;0.1511;0.0386;0.0699;0.0574;0.00; 1.0
2019-04-15 09:00:46.000;53.541332851; 9.999712748; 54.7770;2;5;0.0556;0.0455;0.1500;0.0383;0.0693;0.0567;1.00; 1.0
2019-04-15 09:00:47.000;53.541332810; 9.999712497; 54.7056;2;5;0.0554;0.0453;0.1496;0.0379;0.0689;0.0563;2.00; 1.0
2019-04-15 09:00:48.000;53.541332652; 9.999712228; 54.6065;2;5;0.0552;0.0452;0.1499;0.0377;0.0689;0.0562;3.00; 1.0
2019-04-15 09:00:49.000;53.541332674; 9.999711839; 54.5084;2;5;0.0551;0.0452;0.1508;0.0376;0.0691;0.0563;4.00; 1.0
2019-04-15 09:00:50.000;53.541332729; 9.999711615; 54.5062;2;5;0.0551;0.0453;0.1524;0.0375;0.0696;0.0567;5.00; 1.0
2019-04-15 09:00:51.000;53.541332722; 9.999711377; 54.4533;2;5;0.0552;0.0454;0.1545;0.0375;0.0703;0.0573;6.00; 1.0
2019-04-15 09:00:52.000;53.541332615; 9.999711191; 54.3898;2;5;0.0553;0.0457;0.1571;0.0375;0.0712;0.0582;7.00; 1.0
2019-04-15 09:00:53.000;53.541332715; 9.999711084; 54.3370;2;5;0.0555;0.0460;0.1602;0.0376;0.0723;0.0591;8.00; 1.0
2019-04-15 09:00:54.000;53.541332637; 9.999710960; 54.2953;2;5;0.0557;0.0464;0.1638;0.0378;0.0735;0.0603;9.00; 1.0
2019-04-15 09:00:55.000;53.541332759; 9.999710701; 54.2785;2;5;0.0560;0.0468;0.1677;0.0379;0.0750;0.0616;10.00; 1.0
2019-04-15 09:00:56.000;53.541332876; 9.999710708; 54.3035;2;5;0.0564;0.0474;0.1720;0.0382;0.0766;0.0631;11.00; 1.0
2019-04-15 09:00:57.000;53.541332959; 9.999710474; 54.2732;2;5;0.0568;0.0479;0.1767;0.0385;0.0783;0.0647;12.00; 1.1
2019-04-15 09:00:58.000;53.541333232; 9.999710344; 54.2783;2;5;0.0572;0.0486;0.1817;0.0388;0.0802;0.0664;13.00; 1.1
2019-04-15 09:00:59.000;53.541333059; 9.999710009; 54.1726;2;5;0.0578;0.0493;0.1869;0.0392;0.0822;0.0682;14.00; 1.1
2019-04-15 09:01:00.000;53.541333098; 9.999708741; 53.9347;2;5;0.0522;0.0429;0.1413;0.0349;0.0648;0.0516;0.00; 1.0
2019-04-15 09:01:01.000;53.541333000; 9.999708251; 53.8111;2;5;0.0519;0.0425;0.1401;0.0345;0.0642;0.0509;1.00; 1.0
2019-04-15 09:01:02.000;53.541332858; 9.999707908; 53.7238;2;6;0.0517;0.0424;0.1397;0.0342;0.0638;0.0505;2.00; 1.0
2019-04-15 09:01:03.000;53.541332820; 9.999707379; 53.6005;2;6;0.0514;0.0422;0.1379;0.0338;0.0631;0.0492;3.00; 1.0
2019-04-15 09:01:04.000;53.541332761; 9.999707201; 53.5144;2;6;0.0512;0.0421;0.1374;0.0335;0.0629;0.0487;4.00; 1.0
2019-04-15 09:01:05.000;53.541332910; 9.999706778; 53.4376;2;6;0.0511;0.0421;0.1374;0.0333;0.0629;0.0483;5.00; 1.1
2019-04-15 09:01:06.000;53.541332705; 9.999706460; 53.3721;2;6;0.0510;0.0422;0.1379;0.0331;0.0631;0.0481;6.00; 1.1
2019-04-15 09:01:07.000;53.541333195; 9.999706643; 53.4983;2;6;0.0510;0.0423;0.1387;0.0329;0.0634;0.0480;7.00; 1.1
2019-04-15 09:01:08.000;53.541333279; 9.999706537; 53.4629;2;6;0.0510;0.0425;0.1397;0.0328;0.0639;0.0480;8.00; 1.1
2019-04-15 09:01:09.000;53.541333285; 9.999706776; 53.3627;2;6;0.0511;0.0428;0.1411;0.0327;0.0645;0.0480;9.00; 1.1
2019-04-15 09:01:10.000;53.541333498; 9.999706126; 53.3430;2;6;0.0512;0.0431;0.1426;0.0327;0.0652;0.0481;10.00; 1.1
2019-04-15 09:01:11.000;53.541333575; 9.999706013; 53.3342;2;6;0.0514;0.0434;0.1444;0.0326;0.0660;0.0483;11.00; 1.1
2019-04-15 09:01:12.000;53.541333630; 9.999705811; 53.3075;2;6;0.0516;0.0438;0.1464;0.0326;0.0669;0.0485;12.00; 1.1
2019-04-15 09:01:13.000;53.541333642; 9.999705553; 53.2504;2;6;0.0518;0.0443;0.1486;0.0326;0.0678;0.0488;13.00; 1.1
2019-04-15 09:01:14.000;53.541333852; 9.999705453; 53.2423;2;6;0.0520;0.0448;0.1509;0.0326;0.0689;0.0492;14.00; 1.0
2019-04-15 09:01:15.000;53.541333822; 9.999704984; 53.1030;2;6;0.0486;0.0400;0.1285;0.0311;0.0589;0.0443;0.00; 1.1
2019-04-15 09:01:16.000;53.541333846; 9.999704747; 53.0410;2;6;0.0484;0.0397;0.1271;0.0307;0.0582;0.0434;1.00; 1.1
2019-04-15 09:01:17.000;53.541333815; 9.999704469; 52.9765;2;6;0.0481;0.0396;0.1261;0.0304;0.0577;0.0427;2.00; 1.2
2019-04-15 09:01:18.000;53.541333806; 9.999704273; 52.9305;2;6;0.0480;0.0394;0.1257;0.0302;0.0575;0.0422;3.00; 1.2
2019-04-15 09:01:19.000;53.541333859; 9.999704050; 52.8971;2;6;0.0479;0.0395;0.1257;0.0300;0.0574;0.0419;4.00; 1.2
2019-04-15 09:01:20.000;53.541334000; 9.999703909; 52.8813;2;6;0.0478;0.0395;0.1261;0.0298;0.0576;0.0417;5.00; 1.2
2019-04-15 09:01:21.000;53.541334133; 9.999703768; 52.8548;2;6;0.0478;0.0396;0.1268;0.0297;0.0579;0.0416;6.00; 1.2
2019-04-15 09:01:22.000;53.541334223; 9.999703600; 52.8401;2;6;0.0479;0.0398;0.1278;0.0296;0.0583;0.0416;7.00; 1.2
2019-04-15 09:01:23.000;53.541334218; 9.999703268; 52.7338;2;6;0.0491;0.0410;0.1425;0.0310;0.0633;0.0487;8.00; 1.0
2019-04-15 09:01:24.000;53.541334307; 9.999703272; 52.7367;2;6;0.0485;0.0407;0.1362;0.0301;0.0614;0.0448;9.00; 1.0
2019-04-15 09:01:25.000;53.541334404; 9.999703231; 52.7200;2;6;0.0484;0.0409;0.1348;0.0297;0.0612;0.0433;10.00; 1.0
2019-04-15 09:01:26.000;53.541334615; 9.999703154; 52.7032;2;6;0.0485;0.0411;0.1349;0.0295;0.0615;0.0425;11.00; 1.0
2019-04-15 09:01:27.000;53.541334728; 9.999703106; 52.6936;2;6;0.0486;0.0415;0.1356;0.0293;0.0620;0.0420;12.00; 1.0
2019-04-15 09:01:28.000;53.541334773; 9.999703011; 52.6786;2;6;0.0487;0.0419;0.1368;0.0292;0.0627;0.0416;13.00; 1.0
2019-04-15 09:01:29.000;53.541334921; 9.999703008; 52.6677;2;6;0.0489;0.0424;0.1382;0.0291;0.0635;0.0414;14.00; 1.0
2019-04-15 09:01:30.000;53.541335082; 9.999702382; 52.5159;2;6;0.0457;0.0376;0.1182;0.0280;0.0540;0.0383;0.00; 1.0
2019-04-15 09:01:31.000;53.541335214; 9.999703504; 52.5506;2;6;0.0455;0.0373;0.1163;0.0276;0.0532;0.0371;1.00; 1.0
2019-04-15 09:01:32.000;53.541335249; 9.999704714; 52.5216;2;6;0.0452;0.0371;0.1152;0.0273;0.0527;0.0363;2.00; 1.0
2019-04-15 09:01:33.000;53.541335342; 9.999706105; 52.4421;2;6;0.0451;0.0371;0.1145;0.0270;0.0524;0.0356;3.00; 1.0
2019-04-15 09:01:34.000;53.541335487; 9.999705625; 52.3910;2;6;0.0450;0.0371;0.1143;0.0268;0.0523;0.0351;4.00; 1.1
2019-04-15 09:01:35.000;53.541335635; 9.999705390; 52.3681;2;6;0.0450;0.0371;0.1144;0.0267;0.0524;0.0347;5.00; 1.1
2019-04-15 09:01:36.000;53.541335768; 9.999705233; 52.3528;2;6;0.0450;0.0372;0.1149;0.0265;0.0526;0.0344;6.00; 1.1
2019-04-15 09:01:37.000;53.541335849; 9.999705038; 52.3035;2;6;0.0450;0.0374;0.1156;0.0264;0.0530;0.0342;7.00; 1.1
2019-04-15 09:01:38.000;53.541336030; 9.999704893; 52.2821;2;6;0.0451;0.0377;0.1165;0.0263;0.0535;0.0340;8.00; 1.1
2019-04-15 09:01:39.000;53.541336023; 9.999704896; 52.2928;2;6;0.0452;0.0380;0.1177;0.0262;0.0541;0.0339;9.00; 1.1
2019-04-15 09:01:40.000;53.541336189; 9.999704847; 52.3283;2;6;0.0453;0.0384;0.1190;0.0261;0.0548;0.0338;10.00; 1.1
2019-04-15 09:01:41.000;53.541336172; 9.999704608; 52.2952;2;6;0.0455;0.0388;0.1206;0.0260;0.0556;0.0337;11.00; 1.1
2019-04-15 09:01:42.000;53.541336319; 9.999704556; 52.2825;2;6;0.0457;0.0392;0.1224;0.0260;0.0565;0.0337;12.00; 1.1
2019-04-15 09:01:43.000;53.541336372; 9.999704412; 52.2459;2;6;0.0459;0.0397;0.1243;0.0259;0.0575;0.0336;13.00; 1.1
2019-04-15 09:01:44.000;53.541336519; 9.999704686; 52.3165;2;6;0.0462;0.0403;0.1263;0.0259;0.0586;0.0336;14.00; 1.1
2019-04-15 09:01:45.000;53.541336467; 9.999704898; 52.1888;2;6;0.0431;0.0354;0.1070;0.0251;0.0490;0.0316;0.00; 1.1
2019-04-15 09:01:46.000;53.541337127; 9.999712959; 52.0283;2;6;0.0429;0.0352;0.1058;0.0248;0.0484;0.0308;1.00; 1.1
2019-04-15 09:01:47.000;53.541338198; 9.999721209; 51.8369;2;6;0.0428;0.0351;0.1050;0.0245;0.0481;0.0301;2.00; 1.1
2019-04-15 09:01:48.000;53.541338606; 9.999726822; 51.8627;2;6;0.0427;0.0350;0.1046;0.0243;0.0479;0.0296;3.00; 1.2
2019-04-15 09:01:49.000;53.541338644; 9.999735538; 51.6760;2;6;0.0426;0.0350;0.1046;0.0241;0.0479;0.0292;4.00; 1.2
2019-04-15 09:01:50.000;53.541338324; 9.999747367; 51.6623;2;6;0.0426;0.0352;0.1049;0.0240;0.0481;0.0289;5.00; 1.2
2019-04-15 09:01:51.000;53.541338303; 9.999758511; 51.5509;2;6;0.0426;0.0353;0.1056;0.0238;0.0484;0.0286;6.00; 1.2
2019-04-15 09:01:52.000;53.541338545; 9.999770996; 51.4969;2;6;0.0427;0.0356;0.1065;0.0238;0.0489;0.0284;7.00; 1.2
2019-04-15 09:01:53.000;53.541337914; 9.999785087; 51.4882;2;6;0.0428;0.0359;0.1076;0.0237;0.0495;0.0283;8.00; 1.2
2019-04-15 09:01:54.000;53.541333712; 9.999799614; 51.4953;2;6;0.0430;0.0362;0.1090;0.0236;0.0502;0.0282;9.00; 1.2
2019-04-15 09:01:55.000;53.541326858; 9.999810688; 51.3310;2;6;0.0431;0.0366;0.1106;0.0236;0.0511;0.0282;10.00; 1.2
2019-04-15 09:01:56.000;53.541319610; 9.999819744; 50.8834;2;6;0.0460;0.0394;0.1440;0.0276;0.0626;0.0467;11.00; 1.0
2019-04-15 09:01:57.000;53.541314289; 9.999830049; 50.8737;2;6;0.0450;0.0389;0.1321;0.0258;0.0589;0.0393;12.00; 1.0
2019-04-15 09:01:58.000;53.541310665; 9.999839669; 50.8885;2;6;0.0449;0.0390;0.1293;0.0251;0.0583;0.0365;13.00; 1.0
2019-04-15 09:01:59.000;53.541309945; 9.999846557; 50.9620;2;6;0.0450;0.0394;0.1289;0.0248;0.0586;0.0351;14.00; 1.0
2019-04-15 09:02:00.000;53.541308618; 9.999856108; 51.0657;2;6;0.0413;0.0339;0.1026;0.0232;0.0464;0.0293;0.00; 1.0
2019-04-15 09:02:01.000;53.541307378; 9.999866175; 51.1127;2;6;0.0412;0.0337;0.1019;0.0230;0.0460;0.0288;1.00; 1.0
2019-04-15 09:02:02.000;53.541305517; 9.999876386; 51.1586;2;6;0.0409;0.0334;0.0990;0.0225;0.0450;0.0267;2.00; 1.1
2019-04-15 09:02:03.000;53.541302590; 9.999888412; 51.1622;2;6;0.0408;0.0334;0.0981;0.0222;0.0447;0.0257;3.00; 1.1
2019-04-15 09:02:04.000;53.541299435; 9.999902394; 51.6379;2;6;0.0407;0.0335;0.0979;0.0220;0.0447;0.0251;4.00; 1.1
2019-04-15 09:02:05.000;53.541295472; 9.999914225; 51.5480;2;6;0.0407;0.0336;0.0983;0.0219;0.0449;0.0247;5.00; 1.1
2019-04-15 09:02:06.000;53.541291214; 9.999926114; 51.5128;2;6;0.0408;0.0338;0.0990;0.0218;0.0453;0.0244;6.00; 1.1
2019-04-15 09:02:07.000;53.541289151; 9.999942251; 52.0034;2;6;0.0442;0.0348;0.1002;0.0244;0.0464;0.0265;7.00; 1.1
2019-04-15 09:02:08.000;53.541285524; 9.999955777; 52.1263;2;7;0.0427;0.0347;0.1012;0.0229;0.0466;0.0245;8.00; 1.0
2019-04-15 09:02:09.000;53.541280811; 9.999969368; 52.0631;2;7;0.0422;0.0341;0.0992;0.0226;0.0452;0.0249;9.00; 1.0
2019-04-15 09:02:10.000;53.541276277; 9.999982000; 51.7853;2;7;0.0421;0.0340;0.0990;0.0225;0.0448;0.0252;10.00; 1.1
2019-04-15 09:02:11.000;53.541272519; 9.999996434; 51.9567;2;7;0.0422;0.0341;0.0994;0.0226;0.0448;0.0257;11.00; 1.1
2019-04-15 09:02:12.000;53.541269249;10.000011493; 52.1009;2;7;0.0423;0.0343;0.1000;0.0226;0.0450;0.0262;12.00; 1.0
2019-04-15 09:02:13.000;53.541265964;10.000025968; 51.9885;2;7;0.0425;0.0345;0.1008;0.0228;0.0452;0.0268;13.00; 1.1
2019-04-15 09:02:14.000;53.541263320;10.000039365; 51.7948;2;7;0.0427;0.0347;0.1017;0.0229;0.0455;0.0275;14.00; 1.2
2019-04-15 09:02:15.000;53.541259857;10.000052666; 51.5379;2;7;0.0393;0.0318;0.0904;0.0207;0.0410;0.0211;0.00; 1.0
2019-04-15 09:02:16.000;53.541257394;10.000064508; 51.3917;2;7;0.0391;0.0316;0.0898;0.0204;0.0407;0.0205;1.00; 1.2
2019-04-15 09:02:17.000;53.541255909;10.000075569; 51.3291;2;7;0.0389;0.0315;0.0895;0.0202;0.0405;0.0202;2.00; 1.2
2019-04-15 09:02:18.000;53.541254190;10.000088151; 51.2199;2;7;0.0388;0.0315;0.0895;0.0202;0.0405;0.0202;3.00; 1.1
2019-04-15 09:02:19.000;53.541251380;10.000101247; 50.7904;2;7;0.0394;0.0316;0.0925;0.0205;0.0411;0.0239;4.00; 1.0
2019-04-15 09:02:20.000;53.541249799;10.000114827; 50.7199;2;7;0.0392;0.0316;0.0913;0.0203;0.0408;0.0224;5.00; 1.0
2019-04-15 09:02:21.000;53.541248420;10.000127975; 50.7564;2;7;0.0392;0.0317;0.0913;0.0203;0.0409;0.0222;6.00; 1.0
2019-04-15 09:02:22.000;53.541246830;10.000141203; 50.7271;2;7;0.0392;0.0318;0.0916;0.0203;0.0410;0.0223;7.00; 1.0
2019-04-15 09:02:23.000;53.541244883;10.000154574; 50.6786;2;7;0.0393;0.0319;0.0921;0.0204;0.0412;0.0226;8.00; 1.0
2019-04-15 09:02:24.000;53.541243543;10.000167708; 50.7232;2;7;0.0395;0.0321;0.0927;0.0205;0.0414;0.0230;9.00; 1.1
2019-04-15 09:02:25.000;53.541242364;10.000180187; 50.6558;2;7;0.0397;0.0323;0.0935;0.0206;0.0417;0.0235;10.00; 1.1
2019-04-15 09:02:26.000;53.541241481;10.000193465; 50.3991;2;7;0.0399;0.0326;0.0943;0.0208;0.0421;0.0241;11.00; 1.1
2019-04-15 09:02:27.000;53.541240925;10.000206614; 49.9816;2;7;0.0402;0.0328;0.0953;0.0210;0.0424;0.0248;12.00; 1.2
2019-04-15 09:02:28.000;53.541240494;10.000218949; 49.2322;2;7;0.0405;0.0331;0.0963;0.0212;0.0428;0.0255;13.00; 1.2
2019-04-15 09:02:29.000;53.541239871;10.000233074; 48.8770;2;7;0.0408;0.0334;0.0975;0.0214;0.0432;0.0262;14.00; 1.0
2019-04-15 09:02:30.000;53.541237357;10.000249835; 49.1527;2;7;0.0375;0.0307;0.0870;0.0193;0.0394;0.0196;0.00; 1.3
2019-04-15 09:02:31.000;53.541234477;10.000263153; 48.7718;2;7;0.0377;0.0306;0.0885;0.0194;0.0396;0.0215;1.00; 1.0
2019-04-15 09:02:32.000;53.541231587;10.000272500; 46.2580;2;7;0.0375;0.0306;0.0910;0.0192;0.0399;0.0209;2.00; 1.0
2019-04-15 09:02:33.000;53.541230299;10.000286643; 46.1699;2;7;0.0374;0.0306;0.0899;0.0192;0.0397;0.0206;3.00; 1.1
2019-04-15 09:02:34.000;53.541228462;10.000302415; 45.9928;2;7;0.0375;0.0307;0.0896;0.0192;0.0397;0.0207;4.00; 1.1
2019-04-15 09:02:35.000;53.541226672;10.000317148; 45.8170;2;7;0.0375;0.0308;0.0897;0.0192;0.0398;0.0208;5.00; 1.3
2019-04-15 09:02:36.000;53.541224553;10.000330731; 45.5285;2;7;0.0379;0.0309;0.0913;0.0194;0.0403;0.0227;6.00; 1.4
2019-04-15 09:02:37.000;53.541224492;10.000347308; 45.7425;2;7;0.0381;0.0311;0.0950;0.0196;0.0406;0.0235;7.00; 1.1
2019-04-15 09:02:38.000;53.541222888;10.000361536; 44.9989;2;7;0.0383;0.0312;0.0943;0.0197;0.0408;0.0242;8.00; 1.1
2019-04-15 09:02:39.000;53.541221650;10.000376397; 44.9587;2;7;0.0385;0.0314;0.0948;0.0199;0.0411;0.0251;9.00; 1.0
2019-04-15 09:02:40.000;53.541220890;10.000391266; 45.0119;2;7;0.0389;0.0316;0.0958;0.0201;0.0415;0.0260;10.00; 1.1
2019-04-15 09:02:41.000;53.541220302;10.000407027; 45.2785;2;7;0.0392;0.0319;0.0969;0.0203;0.0419;0.0270;11.00; 1.2
2019-04-15 09:02:42.000;53.541218752;10.000422337; 45.2442;2;7;0.0396;0.0321;0.0982;0.0206;0.0423;0.0281;12.00; 1.1
2019-04-15 09:02:43.000;53.541219704;10.000438486; 46.1042;2;7;0.0400;0.0324;0.0997;0.0209;0.0428;0.0292;13.00; 1.2
2019-04-15 09:02:44.000;53.541218035;10.000451690; 45.7110;2;8;0.0404;0.0327;0.1012;0.0212;0.0433;0.0304;14.00; 1.0
2019-04-15 09:02:45.000;53.541214109;10.000467144; 45.3333;2;8;0.0364;0.0299;0.0877;0.0186;0.0389;0.0204;0.00; 1.0
2019-04-15 09:02:46.000;53.541212120;10.000481252; 45.1279;2;8;0.0362;0.0297;0.0870;0.0184;0.0385;0.0202;1.00; 1.0
2019-04-15 09:02:47.000;53.541210653;10.000494275; 44.9375;2;8;0.0362;0.0297;0.0866;0.0184;0.0383;0.0201;2.00; 1.1
2019-04-15 09:02:48.000;53.541209418;10.000508903; 44.7299;2;8;0.0362;0.0297;0.0865;0.0183;0.0382;0.0203;3.00; 1.2
2019-04-15 09:02:49.000;53.541209251;10.000525189; 45.1567;2;8;0.0363;0.0296;0.0866;0.0184;0.0382;0.0207;4.00; 1.1
2019-04-15 09:02:50.000;53.541208263;10.000539647; 44.9559;2;8;0.0365;0.0297;0.0887;0.0184;0.0381;0.0210;5.00; 1.0
2019-04-15 09:02:51.000;53.541207203;10.000553923; 44.8245;2;8;0.0366;0.0297;0.0882;0.0185;0.0381;0.0216;6.00; 1.2
2019-04-15 09:02:52.000;53.541205546;10.000569204; 44.5860;2;8;0.0368;0.0298;0.0884;0.0186;0.0382;0.0222;7.00; 1.1
2019-04-15 09:02:53.000;53.541204075;10.000583598; 44.5485;2;8;0.0370;0.0299;0.0889;0.0187;0.0383;0.0230;8.00; 1.1
2019-04-15 09:02:54.000;53.541201713;10.000597901; 44.5110;2;8;0.0373;0.0300;0.0896;0.0188;0.0384;0.0238;9.00; 1.1
2019-04-15 09:02:55.000;53.541199938;10.000613280; 44.4437;2;8;0.0376;0.0301;0.0904;0.0190;0.0385;0.0246;10.00; 1.1
2019-04-15 09:02:56.000;53.541198838;10.000627896; 44.4115;2;8;0.0380;0.0303;0.0914;0.0192;0.0387;0.0255;11.00; 1.1
2019-04-15 09:02:57.000;53.541197333;10.000641648; 44.4902;2;8;0.0384;0.0304;0.0924;0.0194;0.0389;0.0265;12.00; 1.7
2019-04-15 09:02:58.000;53.541195795;10.000656673; 44.3136;2;8;0.0388;0.0306;0.0936;0.0196;0.0391;0.0275;13.00; 1.8
2019-04-15 09:02:59.000;53.541193915;10.000669563; 44.1422;2;8;0.0392;0.0308;0.0948;0.0199;0.0394;0.0286;14.00; 1.5
2019-04-15 09:03:00.000;53.541189746;10.000684803; 43.9043;2;8;0.0352;0.0288;0.0839;0.0177;0.0369;0.0196;0.00; 1.2
2019-04-15 09:03:01.000;53.541188302;10.000700270; 43.9183;2;8;0.0351;0.0286;0.0846;0.0175;0.0368;0.0194;1.00; 1.0
2019-04-15 09:03:02.000;53.541186201;10.000714804; 43.6564;2;8;0.0351;0.0287;0.0839;0.0176;0.0366;0.0195;2.00; 1.9
2019-04-15 09:03:03.000;53.541185627;10.000727426; 43.4918;2;8;0.0351;0.0286;0.0837;0.0176;0.0366;0.0197;3.00; 1.7
2019-04-15 09:03:04.000;53.541183372;10.000741399; 43.3319;2;8;0.0352;0.0287;0.0838;0.0176;0.0365;0.0201;4.00; 1.0
2019-04-15 09:03:05.000;53.541181522;10.000756495; 43.2066;2;8;0.0353;0.0287;0.0840;0.0176;0.0365;0.0205;5.00; 1.8
2019-04-15 09:03:06.000;53.541180176;10.000770894; 42.9566;2;8;0.0355;0.0287;0.0845;0.0177;0.0366;0.0210;6.00; 1.2
2019-04-15 09:03:07.000;53.541178627;10.000785634; 42.5678;2;8;0.0357;0.0288;0.0850;0.0178;0.0366;0.0217;7.00; 1.2
2019-04-15 09:03:08.000;53.541177086;10.000799447; 42.0835;2;8;0.0360;0.0289;0.0857;0.0180;0.0367;0.0224;8.00; 1.0
2019-04-15 09:03:09.000;53.541166271;10.000815833; 38.8857;2;8;0.0372;0.0290;0.0890;0.0181;0.0368;0.0267;9.00; 1.0
2019-04-15 09:03:10.000;53.541164559;10.000832548; 38.5700;2;8;0.0377;0.0292;0.0903;0.0182;0.0369;0.0281;10.00; 1.0
2019-04-15 09:03:11.000;53.541164477;10.000847903; 38.4715;2;8;0.0372;0.0294;0.0887;0.0183;0.0370;0.0257;11.00; 1.0
2019-04-15 09:03:12.000;53.541163351;10.000862502; 38.3737;2;8;0.0373;0.0295;0.0887;0.0185;0.0371;0.0253;12.00; 1.0
2019-04-15 09:03:13.000;53.541162151;10.000879099; 38.5416;2;8;0.0375;0.0297;0.0892;0.0187;0.0373;0.0255;13.00; 1.0
2019-04-15 09:03:14.000;53.541162450;10.000896866; 38.5263;2;8;0.0378;0.0299;0.0899;0.0189;0.0375;0.0258;14.00; 1.1
2019-04-15 09:03:15.000;53.541162517;10.000915714; 39.2379;2;8;0.0341;0.0279;0.0807;0.0169;0.0352;0.0187;0.00; 1.1
2019-04-15 09:03:16.000;53.541162574;10.000931270; 39.4974;2;8;0.0340;0.0278;0.0801;0.0169;0.0350;0.0183;1.00; 1.5
2019-04-15 09:03:17.000;53.541161166;10.000944607; 39.2257;2;8;0.0341;0.0277;0.0800;0.0168;0.0350;0.0187;2.00; 1.5
2019-04-15 09:03:18.000;53.541160726;10.000958731; 38.8667;2;8;0.0342;0.0277;0.0801;0.0169;0.0349;0.0184;3.00; 1.4
2019-04-15 09:03:19.000;53.541159938;10.000974988; 38.9500;2;8;0.0343;0.0278;0.0803;0.0169;0.0348;0.0186;4.00; 1.1
2019-04-15 09:03:20.000;53.541160319;10.000990515; 38.4166;2;8;0.0344;0.0278;0.0805;0.0170;0.0348;0.0188;5.00; 1.3
2019-04-15 09:03:21.000;53.541159295;10.001004564; 37.8796;2;8;0.0346;0.0279;0.0809;0.0171;0.0348;0.0191;6.00; 1.1
2019-04-15 09:03:22.000;53.541159914;10.001018722; 38.1811;2;8;0.0348;0.0280;0.0814;0.0172;0.0348;0.0194;7.00; 1.1
2019-04-15 09:03:23.000;53.541157439;10.001033517; 37.5501;2;8;0.0358;0.0281;0.0836;0.0176;0.0352;0.0227;8.00; 1.0
2019-04-15 09:03:24.000;53.541155408;10.001044790; 36.2538;2;8;0.0363;0.0289;0.0876;0.0182;0.0372;0.0247;9.00; 1.0
2019-04-15 09:03:25.000;53.541154683;10.001060091; 36.1544;2;8;0.0366;0.0286;0.0862;0.0180;0.0359;0.0243;10.00; 1.1
2019-04-15 09:03:26.000;53.541154214;10.001075400; 35.8288;2;8;0.0370;0.0285;0.0864;0.0181;0.0354;0.0248;11.00; 1.1
2019-04-15 09:03:27.000;53.541153049;10.001090704; 35.9175;2;8;0.0375;0.0286;0.0871;0.0182;0.0352;0.0254;12.00; 1.2
2019-04-15 09:03:28.000;53.541151968;10.001106253; 35.8780;2;8;0.0380;0.0287;0.0879;0.0184;0.0351;0.0262;13.00; 1.0
2019-04-15 09:03:29.000;53.541150883;10.001121037; 35.9793;2;8;0.0386;0.0289;0.0890;0.0186;0.0350;0.0271;14.00; 1.1
2019-04-15 09:03:30.000;53.541146340;10.001138675; 36.3178;2;8;0.0336;0.0270;0.0784;0.0164;0.0338;0.0185;0.00; 1.8
2019-04-15 09:03:31.000;53.541145049;10.001153869; 35.9475;2;8;0.0336;0.0269;0.0780;0.0164;0.0336;0.0183;1.00; 1.1
